"";"name";"no_overlap";"components";"order";"max_Ct";"min_Ct";"max_diam";"min_diam";"max_between"
"10504";"Nothocrax urumutum";0,33;1;796;0,33;0,33;13;13;372,3
"10505";"Nothocrax urumutum";0,35;1;783;0,35;0,35;13;13;483,6
"10506";"Nothocrax urumutum";0,37;1;769;0,37;0,37;16;16;594,7
"10507";"Nothocrax urumutum";0,39;1;751;0,39;0,39;16;16;643,2
"10508";"Nothocrax urumutum";0,41;1;723;0,41;0,41;15;15;321,3
"10509";"Nothocrax urumutum";0,43;1;689;0,43;0,43;14;14;250,1
"10510";"Nothocrax urumutum";0,45;1;661;0,45;0,45;15;15;193
"10511";"Nothocrax urumutum";0,47;1;610;0,47;0,47;14;14;0
"10512";"Nothocrax urumutum";0,49;1;598;0,49;0,49;14;14;0,1
"10513";"Nothocrax urumutum";0,51;1;578;0,51;0,51;16;16;0,6
"10514";"Nothocrax urumutum";0,53;1;553;0,53;0,53;17;17;0,7
"10515";"Nothocrax urumutum";0,55;1;537;0,55;0,55;18;18;0,2
"10516";"Nothocrax urumutum";0,57;1;509;0,57;0,57;17;17;0,5
"10517";"Nothocrax urumutum";0,59;1;441;0,59;0,59;16;16;0
"10518";"Nothocrax urumutum";0,61;1;413;0,61;0,61;17;17;0
"10519";"Nothocrax urumutum";0,63;1;376;0,63;0,63;18;18;0
"10520";"NT0107";0,23;1;877;0,23;0,23;11;11;0
"10521";"NT0107";0,25;1;867;0,25;0,25;12;12;0
"10522";"NT0107";0,27;1;853;0,27;0,27;12;12;0
"10523";"NT0107";0,29;1;839;0,29;0,29;11;11;0
"10524";"NT0107";0,31;1;806;0,31;0,31;11;11;0
"10525";"NT0107";0,33;1;796;0,33;0,33;13;13;0
"10526";"NT0107";0,35;1;783;0,35;0,35;13;13;0
"10527";"NT0107";0,37;1;769;0,37;0,37;16;16;0
"10528";"NT0124";0,23;1;877;0,23;0,23;11;11;0
"10529";"NT0124";0,25;1;867;0,25;0,25;12;12;0
"10530";"NT0124";0,27;1;853;0,27;0,27;12;12;0
"10531";"NT0125";0,23;1;877;0,23;0,23;11;11;355,8
"10532";"NT0125";0,25;1;867;0,25;0,25;12;12;187,5
"10533";"NT0125";0,27;1;853;0,27;0,27;12;12;162
"10534";"NT0125";0,29;1;839;0,29;0,29;11;11;312,6
"10535";"NT0125";0,31;1;806;0,31;0,31;11;11;78,2
"10536";"NT0125";0,33;1;796;0,33;0,33;13;13;274,4
"10537";"NT0125";0,35;1;783;0,35;0,35;13;13;333,5
"10538";"NT0125";0,37;1;769;0,37;0,37;16;16;267,3
"10539";"NT0125";0,39;1;751;0,39;0,39;16;16;121,4
"10540";"NT0125";0,41;1;723;0,41;0,41;15;15;94,6
"10541";"NT0125";0,43;1;689;0,43;0,43;14;14;87,8
"10542";"NT0125";0,45;1;661;0,45;0,45;15;15;158,6
"10543";"NT0125";0,47;1;610;0,47;0,47;14;14;153,3
"10544";"NT0125";0,49;1;598;0,49;0,49;14;14;174,5
"10545";"NT0125";0,51;1;578;0,51;0,51;16;16;0
"10546";"NT0125";0,53;1;553;0,53;0,53;17;17;0
"10547";"NT0125";0,55;1;537;0,55;0,55;18;18;0
"10548";"NT0125";0,57;1;509;0,57;0,57;17;17;0
"10549";"NT0125";0,59;1;441;0,59;0,59;16;16;0
"10550";"NT0125";NA;3;6;0,65;0,65;3;3;0
"10551";"NT0125";NA;5;8;0,61;0,61;4;4;0
"10552";"NT0125";NA;7;6;0,63;0,63;3;3;0
"10553";"NT0125";NA;12;2;0,71;0,71;1;1;0
"10554";"NT0125";NA;16;2;0,69;0,69;1;1;0
"10555";"NT0125";NA;17;2;0,67;0,67;1;1;0
"10556";"NT0132";0,23;1;877;0,23;0,23;11;11;1764,8
"10557";"NT0132";0,25;1;867;0,25;0,25;12;12;1744
"10558";"NT0132";0,27;1;853;0,27;0,27;12;12;1756,8
"10559";"NT0132";0,29;1;839;0,29;0,29;11;11;1672
"10560";"NT0132";0,31;1;806;0,31;0,31;11;11;1606
"10561";"NT0132";0,33;1;796;0,33;0,33;13;13;1586
"10562";"NT0132";0,35;1;783;0,35;0,35;13;13;1560
"10563";"NT0132";NA;4;3;0,39;0,37;2;1;0
"10564";"NT0132";NA;5;3;0,41;0,41;2;2;0
"10565";"NT0133";0,23;1;877;0,23;0,23;11;11;0
"10566";"NT0133";0,25;1;867;0,25;0,25;12;12;0
"10567";"NT0133";0,27;1;853;0,27;0,27;12;12;0
"10568";"NT0133";0,29;1;839;0,29;0,29;11;11;0
"10569";"NT0135";0,23;1;877;0,23;0,23;11;11;78,7
"10570";"NT0135";0,25;1;867;0,25;0,25;12;12;877,1
"10571";"NT0135";0,27;1;853;0,27;0,27;12;12;1004
"10572";"NT0135";0,29;1;839;0,29;0,29;11;11;862,7
"10573";"NT0135";0,31;1;806;0,31;0,31;11;11;129,3
"10574";"NT0135";0,33;1;796;0,33;0,33;13;13;257,2
"10575";"NT0135";0,35;1;783;0,35;0,35;13;13;284,9
"10576";"NT0135";0,37;1;769;0,37;0,37;16;16;413,4
"10577";"NT0135";0,39;1;751;0,39;0,39;16;16;3,8
"10578";"NT0135";0,41;1;723;0,41;0,41;15;15;0,6
"10579";"NT0135";0,43;1;689;0,43;0,43;14;14;8,8
"10580";"NT0135";0,45;1;661;0,45;0,45;15;15;0
"10581";"NT0135";0,47;1;610;0,47;0,47;14;14;0,5
"10582";"NT0135";0,49;1;598;0,49;0,49;14;14;21,9
"10583";"NT0135";0,51;1;578;0,51;0,51;16;16;1150
"10584";"NT0135";NA;7;3;0,55;0,55;1;1;0
"10585";"NT0135";NA;8;3;0,57;0,53;1;1;0
"10586";"NT0135";NA;9;3;0,71;0,71;2;2;0
"10587";"NT0135";NA;11;3;0,59;0,59;1;1;0
"10588";"NT0135";NA;12;3;0,69;0,61;1;1;0
"10589";"NT0135";NA;13;3;0,67;0,67;1;1;0
"10590";"NT0135";NA;14;3;0,63;0,63;1;1;0
"10591";"NT0138";NA;2;2;0,25;0,23;1;1;0
"10592";"NT0138";NA;3;2;0,29;0,27;1;1;0
"10593";"NT0138";NA;4;2;0,31;0,31;1;1;0
"10594";"NT0138";NA;5;2;0,33;0,33;1;1;0
"10595";"NT0138";NA;6;2;0,35;0,35;1;1;0
"10596";"NT0138";NA;7;2;0,37;0,37;1;1;0
"10597";"NT0138";NA;8;2;0,41;0,39;1;1;0
"10598";"NT0138";NA;9;2;0,43;0,43;1;1;0
"10599";"NT0138";NA;10;2;0,45;0,45;1;1;0
"10600";"NT0138";NA;12;2;0,49;0,49;1;1;0
"10601";"NT0138";NA;13;2;0,51;0,51;1;1;0
"10602";"NT0138";NA;14;2;0,53;0,47;1;1;0
"10603";"NT0140";0,23;1;877;0,23;0,23;11;11;0
"10604";"NT0140";0,25;1;867;0,25;0,25;12;12;0
"10605";"NT0142";0,23;1;877;0,23;0,23;11;11;35,3
"10606";"NT0142";0,25;1;867;0,25;0,25;12;12;57,6
"10607";"NT0142";0,27;1;853;0,27;0,27;12;12;238
"10608";"NT0142";0,29;1;839;0,29;0,29;11;11;196,7
"10609";"NT0142";0,31;1;806;0,31;0,31;11;11;199,8
"10610";"NT0142";0,33;1;796;0,33;0,33;13;13;22,2
"10611";"NT0142";0,35;1;783;0,35;0,35;13;13;30,8
"10612";"NT0142";0,37;1;769;0,37;0,37;16;16;65,3
"10613";"NT0142";0,39;1;751;0,39;0,39;16;16;14,4
"10614";"NT0142";0,41;1;723;0,41;0,41;15;15;32,2
"10615";"NT0142";0,43;1;689;0,43;0,43;14;14;473,2
"10616";"NT0142";0,45;1;661;0,45;0,45;15;15;475,7
"10617";"NT0142";0,47;1;610;0,47;0,47;14;14;724,4
"10618";"NT0142";0,49;1;598;0,49;0,49;14;14;235,8
"10619";"NT0142";0,51;1;578;0,51;0,51;16;16;368,1
"10620";"NT0142";0,53;1;553;0,53;0,53;17;17;0
"10621";"NT0142";0,55;1;537;0,55;0,55;18;18;0
"10622";"NT0142";0,57;1;509;0,57;0,57;17;17;0
"10623";"NT0142";NA;4;11;0,59;0,59;5;5;0
"10624";"NT0142";NA;6;5;0,65;0,65;4;4;3
"10625";"NT0142";NA;8;6;0,61;0,61;3;3;0
"10626";"NT0142";NA;9;5;0,63;0,63;4;4;3
"10627";"NT0142";NA;13;3;0,69;0,69;2;2;1
"10628";"NT0142";NA;14;3;0,67;0,67;2;2;1
"10629";"NT0142";NA;17;2;0,73;0,73;1;1;0
"10630";"NT0142";NA;18;2;0,71;0,71;1;1;0
"10631";"NT0143";0,23;1;877;0,23;0,23;11;11;0
"10632";"NT0157";0,23;1;877;0,23;0,23;11;11;1
"10633";"NT0157";0,25;1;867;0,25;0,25;12;12;0
"10634";"NT0157";0,27;1;853;0,27;0,27;12;12;0
"10635";"NT0157";0,29;1;839;0,29;0,29;11;11;0
"10636";"NT0157";0,31;1;806;0,31;0,31;11;11;0
"10637";"NT0157";0,33;1;796;0,33;0,33;13;13;0
"10638";"NT0157";0,35;1;783;0,35;0,35;13;13;0
"10639";"NT0157";NA;11;2;0,41;0,37;1;1;0
"10640";"NT0157";NA;12;2;0,39;0,39;1;1;0
"10641";"NT0157";NA;13;2;0,43;0,43;1;1;0
"10642";"NT0157";NA;15;2;0,45;0,45;1;1;0
"10643";"NT0157";NA;16;2;0,73;0,73;1;1;0
"10644";"NT0157";NA;17;2;0,71;0,71;1;1;0
"10645";"NT0157";NA;18;2;0,59;0,55;1;1;0
"10646";"NT0157";NA;19;2;0,57;0,57;1;1;0
"10647";"NT0157";NA;20;2;0,61;0,49;1;1;0
"10648";"NT0157";NA;21;2;0,69;0,47;1;1;0
"10649";"NT0157";NA;22;2;0,67;0,63;1;1;0
"10650";"NT0163";0,23;1;877;0,23;0,23;11;11;0
"10651";"NT0163";0,25;1;867;0,25;0,25;12;12;0
"10652";"NT0163";0,27;1;853;0,27;0,27;12;12;0
"10653";"NT0163";0,29;1;839;0,29;0,29;11;11;0
"10654";"NT0166";0,23;1;877;0,23;0,23;11;11;242,5
"10655";"NT0166";0,25;1;867;0,25;0,25;12;12;272,6
"10656";"NT0166";0,27;1;853;0,27;0,27;12;12;388,9
"10657";"NT0166";0,29;1;839;0,29;0,29;11;11;153,9
"10658";"NT0166";0,31;1;806;0,31;0,31;11;11;218
"10659";"NT0166";0,33;1;796;0,33;0,33;13;13;512,5
"10660";"NT0166";0,35;1;783;0,35;0,35;13;13;240,7
"10661";"NT0166";0,37;1;769;0,37;0,37;16;16;307,2
"10662";"NT0166";0,39;1;751;0,39;0,39;16;16;156
"10663";"NT0166";0,41;1;723;0,41;0,41;15;15;108,5
"10664";"NT0166";0,43;1;689;0,43;0,43;14;14;108,1
"10665";"NT0166";0,45;1;661;0,45;0,45;15;15;8,1
"10666";"NT0166";0,47;1;610;0,47;0,47;14;14;2,4
"10667";"NT0166";0,49;1;598;0,49;0,49;14;14;0
"10668";"NT0166";0,51;1;578;0,51;0,51;16;16;0
"10669";"NT0166";0,53;1;553;0,53;0,53;17;17;0,2
"10670";"NT0166";0,55;1;537;0,55;0,55;18;18;1,3
"10671";"NT0166";0,57;1;509;0,57;0,57;17;17;0
"10672";"NT0166";0,59;1;441;0,59;0,59;16;16;0
"10673";"NT0168";0,23;1;877;0,23;0,23;11;11;90,2
"10674";"NT0168";0,25;1;867;0,25;0,25;12;12;112,1
"10675";"NT0168";0,27;1;853;0,27;0,27;12;12;109,8
"10676";"NT0168";0,29;1;839;0,29;0,29;11;11;1672,7
"10677";"NT0168";0,31;1;806;0,31;0,31;11;11;1608
"10678";"NT0168";0,33;1;796;0,33;0,33;13;13;1586,1
"10679";"NT0168";0,35;1;783;0,35;0,35;13;13;1560,3
"10680";"NT0168";0,37;1;769;0,37;0,37;16;16;1532
"10681";"NT0168";0,39;1;751;0,39;0,39;16;16;0
"10682";"NT0168";0,41;1;723;0,41;0,41;15;15;0
"10683";"NT0168";0,43;1;689;0,43;0,43;14;14;0
"10684";"NT0168";0,45;1;661;0,45;0,45;15;15;0
"10685";"NT0168";0,47;1;610;0,47;0,47;14;14;0
"10686";"NT0168";0,49;1;598;0,49;0,49;14;14;0
"10687";"NT0168";NA;8;3;0,51;0,51;2;2;0
"10688";"NT0168";NA;9;3;0,53;0,53;2;2;0
"10689";"NT0168";NA;19;2;0,55;0,55;1;1;0
"10690";"NT0170";0,23;1;877;0,23;0,23;11;11;51,3
"10691";"NT0170";0,25;1;867;0,25;0,25;12;12;61,2
"10692";"NT0170";0,27;1;853;0,27;0,27;12;12;14,6
"10693";"NT0170";0,29;1;839;0,29;0,29;11;11;0,4
"10694";"NT0170";0,31;1;806;0,31;0,31;11;11;0,4
"10695";"NT0170";0,33;1;796;0,33;0,33;13;13;0
"10696";"NT0170";0,35;1;783;0,35;0,35;13;13;0
"10697";"NT0170";0,37;1;769;0,37;0,37;16;16;0
"10698";"NT0170";0,39;1;751;0,39;0,39;16;16;0
"10699";"NT0170";0,41;1;723;0,41;0,41;15;15;0
"10700";"NT0170";NA;5;4;0,75;0,75;2;2;0
"10701";"NT0170";NA;5;5;0,57;0,49;2;2;0
"10702";"NT0170";NA;5;6;0,47;0,47;3;3;0
"10703";"NT0170";NA;5;8;0,45;0,43;5;4;0
"10704";"NT0170";NA;6;3;0,81;0,81;2;2;0
"10705";"NT0170";NA;6;5;0,53;0,53;2;2;0
"10706";"NT0170";NA;7;3;0,79;0,79;2;2;0
"10707";"NT0170";NA;7;4;0,71;0,71;2;2;0
"10708";"NT0170";NA;8;3;0,77;0,77;2;2;0
"10709";"NT0170";NA;8;4;0,73;0,65;2;2;0
"10710";"NT0170";NA;8;5;0,59;0,59;2;2;0
"10711";"NT0170";NA;9;4;0,69;0,69;2;2;0
"10712";"NT0170";NA;10;4;0,61;0,61;1;1;0
"10713";"NT0170";NA;11;4;0,63;0,63;2;2;0
"10714";"NT0173";0,23;1;877;0,23;0,23;11;11;0
"10715";"NT0173";0,25;1;867;0,25;0,25;12;12;0
"10716";"NT0173";0,27;1;853;0,27;0,27;12;12;0
"10717";"NT0173";0,29;1;839;0,29;0,29;11;11;0
"10718";"NT0173";0,31;1;806;0,31;0,31;11;11;0
"10719";"NT0173";0,33;1;796;0,33;0,33;13;13;0
"10720";"NT0173";0,35;1;783;0,35;0,35;13;13;0
"10721";"NT0173";0,37;1;769;0,37;0,37;16;16;0
"10722";"NT0173";0,39;1;751;0,39;0,39;16;16;0
"10723";"NT0173";0,41;1;723;0,41;0,41;15;15;0
"10724";"NT0174";NA;4;2;0,23;0,23;1;1;0
"10725";"NT0180";0,23;1;877;0,23;0,23;11;11;1
"10726";"NT0180";0,25;1;867;0,25;0,25;12;12;4,6
"10727";"NT0180";0,27;1;853;0,27;0,27;12;12;3,4
"10728";"NT0180";0,29;1;839;0,29;0,29;11;11;1,4
"10729";"NT0180";0,31;1;806;0,31;0,31;11;11;8,5
"10730";"NT0180";0,33;1;796;0,33;0,33;13;13;794
"10731";"NT0180";0,35;1;783;0,35;0,35;13;13;781
"10732";"NT0180";0,37;1;769;0,37;0,37;16;16;767
"10733";"NT0180";0,39;1;751;0,39;0,39;16;16;749
"10734";"NT0180";0,41;1;723;0,41;0,41;15;15;721
"10735";"NT0180";0,43;1;689;0,43;0,43;14;14;0
"10736";"NT0180";NA;14;2;0,45;0,45;1;1;0
"10737";"NT0180";NA;15;2;0,59;0,55;1;1;0
"10738";"NT0180";NA;17;2;0,61;0,49;1;1;0
"10739";"NT0180";NA;18;2;0,53;0,51;1;1;0
"10740";"NT0180";NA;19;2;0,47;0,47;1;1;0
"10741";"NT0182";0,23;1;877;0,23;0,23;11;11;0
"10742";"NT0707";0,23;1;877;0,23;0,23;11;11;0
"10743";"NT0707";NA;3;2;0,25;0,25;1;1;0
"10744";"NT0709";0,23;1;877;0,23;0,23;11;11;0,9
"10745";"NT0709";0,25;1;867;0,25;0,25;12;12;0
"10746";"Nyctibius aethereus";0,23;1;877;0,23;0,23;11;11;156,2
"10747";"Nyctibius aethereus";0,25;1;867;0,25;0,25;12;12;200,3
"10748";"Nyctibius aethereus";0,27;1;853;0,27;0,27;12;12;107,8
"10749";"Nyctibius aethereus";0,29;1;839;0,29;0,29;11;11;95,6
"10750";"Nyctibius aethereus";0,31;1;806;0,31;0,31;11;11;80
"10751";"Nyctibius aethereus";0,33;1;796;0,33;0,33;13;13;57,1
"10752";"Nyctibius aethereus";0,35;1;783;0,35;0,35;13;13;54,2
"10753";"Nyctibius aethereus";0,37;1;769;0,37;0,37;16;16;56,9
"10754";"Nyctibius aethereus";0,39;1;751;0,39;0,39;16;16;47,2
"10755";"Nyctibius aethereus";0,41;1;723;0,41;0,41;15;15;66,6
"10756";"Nyctibius aethereus";0,43;1;689;0,43;0,43;14;14;61,9
"10757";"Nyctibius aethereus";0,45;1;661;0,45;0,45;15;15;112,8
"10758";"Nyctibius aethereus";0,47;1;610;0,47;0,47;14;14;59,7
"10759";"Nyctibius aethereus";0,49;1;598;0,49;0,49;14;14;68,9
"10760";"Nyctibius aethereus";0,51;1;578;0,51;0,51;16;16;100,7
"10761";"Nyctibius aethereus";0,53;1;553;0,53;0,53;17;17;28,1
"10762";"Nyctibius aethereus";0,55;1;537;0,55;0,55;18;18;21,4
"10763";"Nyctibius aethereus";0,57;1;509;0,57;0,57;17;17;9,7
"10764";"Nyctibius aethereus";0,59;1;441;0,59;0,59;16;16;3,9
"10765";"Nyctibius aethereus";0,61;1;413;0,61;0,61;17;17;1
"10766";"Nyctibius aethereus";0,63;1;376;0,63;0,63;18;18;1
"10767";"Nyctibius aethereus";0,65;1;356;0,65;0,65;20;20;0
"10768";"Nyctibius aethereus";0,67;1;251;0,67;0,67;10;10;0
"10769";"Nyctibius bracteatus";0,23;1;877;0,23;0,23;11;11;541
"10770";"Nyctibius bracteatus";0,25;1;867;0,25;0,25;12;12;677,2
"10771";"Nyctibius bracteatus";0,27;1;853;0,27;0,27;12;12;711,6
"10772";"Nyctibius bracteatus";0,29;1;839;0,29;0,29;11;11;569,1
"10773";"Nyctibius bracteatus";0,31;1;806;0,31;0,31;11;11;663,5
"10774";"Nyctibius bracteatus";0,33;1;796;0,33;0,33;13;13;791,7
"10775";"Nyctibius bracteatus";0,35;1;783;0,35;0,35;13;13;1213,9
"10776";"Nyctibius bracteatus";0,37;1;769;0,37;0,37;16;16;387,6
"10777";"Nyctibius bracteatus";0,39;1;751;0,39;0,39;16;16;600,9
"10778";"Nyctibius bracteatus";0,41;1;723;0,41;0,41;15;15;746,2
"10779";"Nyctibius bracteatus";0,43;1;689;0,43;0,43;14;14;1022,9
"10780";"Nyctibius bracteatus";0,45;1;661;0,45;0,45;15;15;841
"10781";"Nyctibius bracteatus";0,47;1;610;0,47;0,47;14;14;650,3
"10782";"Nyctibius bracteatus";0,49;1;598;0,49;0,49;14;14;796,9
"10783";"Nyctibius bracteatus";0,51;1;578;0,51;0,51;16;16;826,9
"10784";"Nyctibius bracteatus";0,53;1;553;0,53;0,53;17;17;506,8
"10785";"Nyctibius bracteatus";0,55;1;537;0,55;0,55;18;18;497
"10786";"Nyctibius bracteatus";0,57;1;509;0,57;0,57;17;17;1039
"10787";"Nyctibius bracteatus";0,59;1;441;0,59;0,59;16;16;983,6
"10788";"Nyctibius bracteatus";0,61;1;413;0,61;0,61;17;17;241,2
"10789";"Nyctibius bracteatus";0,63;1;376;0,63;0,63;18;18;202,4
"10790";"Nyctibius bracteatus";0,65;1;356;0,65;0,65;20;20;126,2
"10791";"Nyctibius bracteatus";0,67;1;251;0,67;0,67;10;10;106,6
"10792";"Nyctibius bracteatus";0,69;1;226;0,69;0,69;12;12;124,5
"10793";"Nyctibius bracteatus";0,71;1;191;0,71;0,71;13;13;18
"10794";"Nyctibius bracteatus";NA;1;95;0,81;0,81;9;9;0
"10795";"Nyctibius bracteatus";NA;1;113;0,79;0,79;8;8;6,7
"10796";"Nyctibius bracteatus";NA;1;127;0,77;0,77;10;10;9,4
"10797";"Nyctibius bracteatus";NA;1;155;0,75;0,75;13;13;19,5
"10798";"Nyctibius bracteatus";NA;1;168;0,73;0,73;13;13;12,1
"10799";"Nyctibius leucopterus";0,23;1;877;0,23;0,23;11;11;1309,5
"10800";"Nyctibius leucopterus";0,25;1;867;0,25;0,25;12;12;2342,8
"10801";"Nyctibius leucopterus";0,27;1;853;0,27;0,27;12;12;2923
"10802";"Nyctibius leucopterus";0,29;1;839;0,29;0,29;11;11;2777,3
"10803";"Nyctibius leucopterus";0,31;1;806;0,31;0,31;11;11;1510,8
"10804";"Nyctibius leucopterus";0,33;1;796;0,33;0,33;13;13;1672,2
"10805";"Nyctibius leucopterus";0,35;1;783;0,35;0,35;13;13;1031,7
"10806";"Nyctibius leucopterus";0,37;1;769;0,37;0,37;16;16;436,7
"10807";"Nyctibius leucopterus";0,39;1;751;0,39;0,39;16;16;111,2
"10808";"Nyctibius leucopterus";0,41;1;723;0,41;0,41;15;15;154,7
"10809";"Nyctibius leucopterus";0,43;1;689;0,43;0,43;14;14;276,6
"10810";"Nyctibius leucopterus";0,45;1;661;0,45;0,45;15;15;398,5
"10811";"Nyctibius leucopterus";0,47;1;610;0,47;0,47;14;14;365,5
"10812";"Nyctibius leucopterus";0,49;1;598;0,49;0,49;14;14;34,2
"10813";"Nyctibius leucopterus";0,51;1;578;0,51;0,51;16;16;57,5
"10814";"Nyctibius leucopterus";0,53;1;553;0,53;0,53;17;17;68,3
"10815";"Nyctibius leucopterus";0,55;1;537;0,55;0,55;18;18;560,1
"10816";"Nyctibius leucopterus";0,57;1;509;0,57;0,57;17;17;522,7
"10817";"Nyctiphrynus ocellatus";0,23;1;877;0,23;0,23;11;11;50,7
"10818";"Nyctiphrynus ocellatus";0,25;1;867;0,25;0,25;12;12;27
"10819";"Nyctiphrynus ocellatus";0,27;1;853;0,27;0,27;12;12;14,5
"10820";"Nyctiphrynus ocellatus";0,29;1;839;0,29;0,29;11;11;1,3
"10821";"Nyctiphrynus ocellatus";0,31;1;806;0,31;0,31;11;11;0,8
"10822";"Nyctiphrynus ocellatus";0,33;1;796;0,33;0,33;13;13;2,3
"10823";"Nyctiphrynus ocellatus";0,35;1;783;0,35;0,35;13;13;0
"10824";"Nyctiphrynus ocellatus";0,37;1;769;0,37;0,37;16;16;0
"10825";"Nyctipolus nigrescens";0,23;1;877;0,23;0,23;11;11;294,6
"10826";"Nyctipolus nigrescens";0,25;1;867;0,25;0,25;12;12;424,4
"10827";"Nyctipolus nigrescens";0,27;1;853;0,27;0,27;12;12;384,7
"10828";"Nyctipolus nigrescens";0,29;1;839;0,29;0,29;11;11;641,6
"10829";"Nyctipolus nigrescens";0,31;1;806;0,31;0,31;11;11;923,9
"10830";"Nyctipolus nigrescens";0,33;1;796;0,33;0,33;13;13;832,9
"10831";"Nyctipolus nigrescens";0,35;1;783;0,35;0,35;13;13;488,4
"10832";"Nyctipolus nigrescens";0,37;1;769;0,37;0,37;16;16;395,9
"10833";"Nyctipolus nigrescens";0,39;1;751;0,39;0,39;16;16;259,7
"10834";"Nyctipolus nigrescens";0,41;1;723;0,41;0,41;15;15;440,4
"10835";"Nyctipolus nigrescens";0,43;1;689;0,43;0,43;14;14;359,9
"10836";"Nyctipolus nigrescens";0,45;1;661;0,45;0,45;15;15;410,5
"10837";"Nyctipolus nigrescens";0,47;1;610;0,47;0,47;14;14;1129,5
"10838";"Nyctipolus nigrescens";0,49;1;598;0,49;0,49;14;14;389,3
"10839";"Nyctipolus nigrescens";0,51;1;578;0,51;0,51;16;16;761,9
"10840";"Nyctipolus nigrescens";0,53;1;553;0,53;0,53;17;17;1302,4
"10841";"Nyctipolus nigrescens";0,55;1;537;0,55;0,55;18;18;1008,1
"10842";"Nyctipolus nigrescens";0,57;1;509;0,57;0,57;17;17;55
"10843";"Nyctipolus nigrescens";0,59;1;441;0,59;0,59;16;16;11,3
"10844";"Nyctipolus nigrescens";0,61;1;413;0,61;0,61;17;17;1,4
"10845";"Nyctipolus nigrescens";0,63;1;376;0,63;0,63;18;18;0
"10846";"Nyctiprogne leucopyga";0,23;1;877;0,23;0,23;11;11;724,2
"10847";"Nyctiprogne leucopyga";0,25;1;867;0,25;0,25;12;12;406
"10848";"Nyctiprogne leucopyga";0,27;1;853;0,27;0,27;12;12;289,3
"10849";"Nyctiprogne leucopyga";0,29;1;839;0,29;0,29;11;11;290,9
"10850";"Nyctiprogne leucopyga";0,31;1;806;0,31;0,31;11;11;352,4
"10851";"Nyctiprogne leucopyga";0,33;1;796;0,33;0,33;13;13;201,8
"10852";"Nyctiprogne leucopyga";0,35;1;783;0,35;0,35;13;13;420,7
"10853";"Nyctiprogne leucopyga";0,37;1;769;0,37;0,37;16;16;545,2
"10854";"Nyctiprogne leucopyga";0,39;1;751;0,39;0,39;16;16;362,7
"10855";"Nyctiprogne leucopyga";0,41;1;723;0,41;0,41;15;15;15,3
"10856";"Nyctiprogne leucopyga";0,43;1;689;0,43;0,43;14;14;3,4
"10857";"Nyctiprogne leucopyga";0,45;1;661;0,45;0,45;15;15;3,6
"10858";"Nyctiprogne leucopyga";0,47;1;610;0,47;0,47;14;14;1,8
"10859";"Nyctiprogne leucopyga";0,49;1;598;0,49;0,49;14;14;2,3
"10860";"Nyctiprogne leucopyga";0,51;1;578;0,51;0,51;16;16;0
"10861";"Nyctiprogne leucopyga";0,53;1;553;0,53;0,53;17;17;0
"10862";"Nyctiprogne leucopyga";0,55;1;537;0,55;0,55;18;18;0
"10863";"Nyctiprogne leucopyga";0,57;1;509;0,57;0,57;17;17;0
"10864";"Nyctiprogne leucopyga";0,59;1;441;0,59;0,59;16;16;0
"10865";"Nyctiprogne leucopyga";0,61;1;413;0,61;0,61;17;17;0
"10866";"Nystactes tamatia";0,23;1;877;0,23;0,23;11;11;746,9
"10867";"Nystactes tamatia";0,25;1;867;0,25;0,25;12;12;271,5
"10868";"Nystactes tamatia";0,27;1;853;0,27;0,27;12;12;327,3
"10869";"Nystactes tamatia";0,29;1;839;0,29;0,29;11;11;498,3
"10870";"Nystactes tamatia";0,31;1;806;0,31;0,31;11;11;762,8
"10871";"Nystactes tamatia";0,33;1;796;0,33;0,33;13;13;969,9
"10872";"Nystactes tamatia";0,35;1;783;0,35;0,35;13;13;812,8
"10873";"Nystactes tamatia";0,37;1;769;0,37;0,37;16;16;386,8
"10874";"Nystactes tamatia";0,39;1;751;0,39;0,39;16;16;298,9
"10875";"Nystactes tamatia";0,41;1;723;0,41;0,41;15;15;65,7
"10876";"Nystactes tamatia";0,43;1;689;0,43;0,43;14;14;107,6
"10877";"Nystactes tamatia";0,45;1;661;0,45;0,45;15;15;72,2
"10878";"Nystactes tamatia";0,47;1;610;0,47;0,47;14;14;42,1
"10879";"Nystactes tamatia";0,49;1;598;0,49;0,49;14;14;29,8
"10880";"Nystactes tamatia";0,51;1;578;0,51;0,51;16;16;32,2
"10881";"Nystactes tamatia";0,53;1;553;0,53;0,53;17;17;31,1
"10882";"Nystactes tamatia";0,55;1;537;0,55;0,55;18;18;6,2
"10883";"Nystactes tamatia";0,57;1;509;0,57;0,57;17;17;0,3
"10884";"Nystactes tamatia";0,59;1;441;0,59;0,59;16;16;0,4
"10885";"Nystactes tamatia";0,61;1;413;0,61;0,61;17;17;0,3
"10886";"Nystactes tamatia";0,63;1;376;0,63;0,63;18;18;0,2
"10887";"Nystactes tamatia";0,65;1;356;0,65;0,65;20;20;0
"10888";"Nystactes tamatia";0,67;1;251;0,67;0,67;10;10;0,1
"10889";"Nystactes tamatia";0,69;1;226;0,69;0,69;12;12;0,1
"10890";"Nystactes tamatia";0,71;1;191;0,71;0,71;13;13;0
"10891";"Nystalus striolatus";0,23;1;877;0,23;0,23;11;11;512,9
"10892";"Nystalus striolatus";0,25;1;867;0,25;0,25;12;12;546,8
